OBJECTID,SourceOID,DiscoveryAcres,FireDiscoveryDateTime,IncidentName,x,y,POOCounty,POOState,UniqueFireIdentifier
260429,23826284,1467.0,2022-03-26,COCHAHEE,-96.21436,36.60522,Osage,US-OK,2022-OKOSA-000955
346095,28067426,1462.0,2023-11-30,OSF CPT 58 Russian Bend  Rx 1130,-82.467194,30.294889,Columbia,US-FL,2023-FLFNF-003391
350873,28072203,1461.0,2024-01-20,Bienville CPT 30 RX,-89.6171,32.429,Scott,US-MS,2024-MSMNF-000020
331117,28051442,1456.0,2023-08-18,Electric Slide,-98.144609,26.913039,Brooks,US-TX,2023-TXTXS-233318
31392,5484768,1446.0,2018-11-21,OK C-5,-87.403158,33.006805,Tuscaloosa,US-AL,2018-ALALF-000233
358866,32965419,1440.0,2024-02-19,RX BLACK KETTLE  UNITS 29/30/31/32,-99.880784,35.805509,Roger Mills,US-OK,2024-NMCIF-000031
104899,23710789,1438.0,2022-03-13,PIN STRIP,-96.00881,36.90772,Osage,US-OK,2022-OKOSA-000744
40621,5827569,1424.0,2019-02-07,C- 31 RX BURN,-81.6011109999999,33.365556,Aiken,US-SC,2019-SCSRF-190022
6563,3820949,1417.0,2018-01-31,C-11,-93.1317999999999,31.4953,Natchitoches,US-LA,2018-LAKIF-000082
182070,928527,1400.0,2015-08-15,Head of the River Ranch,-100.442,31.1117,Tom Green,US-TX,2015-TXTXS-002012
147926,4216372,1400.0,2018-05-10,Hag 1,-112.8352,41.11911,Box Elder,US-UT,2018-UTTDAQ-000127
278233,23830410,1400.0,2022-04-22,Haswell,-103.1696,38.2826,Kiowa,US-CO,2022-COKWX-000552
181891,2114255,1400.0,2017-02-10,Tripp,-100.81466666,34.4573,Hall,US-TX,2017-TXTXS-001002
135985,3802672,1400.0,2018-01-20,Coyote,-102.6815,37.9228200000001,Prowers,US-CO,2018-COPWX-000061
354886,32819194,1396.0,2024-02-23,ANF Indian Creek Comp 28/29 RX,-94.275139,31.259889,San Augustine,US-TX,2024-TXTXF-000103
350450,28071780,1392.0,2024-01-14,OCF CPT 261 Grassy Pond Rx 0114,-81.572722,29.045583,Lake,US-FL,2024-FLFNF-000084
347078,28068408,1387.0,2023-12-10,Yellow Rail,-94.54686,29.58429,Chambers,US-TX,2023-TXAHR-000539
41329,3825426,1384.0,2018-02-02,C-29,-92.95184,32.0261100000001,Natchitoches,US-LA,2018-LAKIF-000087
14817,23836689,1382.0,2022-04-26,22 Windmill and Red House,-96.5915,38.4427,Chase,US-KS,2022-MNPSP-000005
356942,32963492,1375.5,2024-03-06,rx-Northern Scupp EWO,-88.483243,42.9227232,Waukesha,US-WI,2024-WIWIS-RX2010
329325,28049648,1373.0,2023-08-11,Santa Rosa Creek,-99.2642,33.91565,Wilbarger,US-TX,2023-TXTXS-233091
331728,28052053,1370.0,2023-08-20,BLASTING,-105.360667,43.699,Campbell,US-WY,2023-WYCMX-230177
28468,1097597,1370.0,2015-12-16,Rattlesnake PB,-104.097,44.3192000000001,Crook,US-WY,2015-SDBKF-150645
41666,5768771,1363.0,2019-02-15,Sandy Creek,-94.21241,31.08943,Angelina,US-TX,2019-TXTXF-000115
69058,4213569,1358.0,2018-05-10,C-75,-92.7975,31.8475,Winn,US-LA,2018-LAKIF-000198
354846,32816798,1355.0,2024-02-23,Harmon Spring RX,-91.0623,37.9896,Washington,US-MO,2024-MOMTF-000081
59602,3875113,1353.0,2018-03-02,C-120,-93.070556,31.005278,Vernon,US-LA,2018-LAKIF-000094
175711,4126767,1350.0,2018-04-27,Brittle Units 04/27/2018,-83.7540999999999,44.4294800000001,Iosco,US-MI,2018-MIHMF-180072
172058,1751233,1350.0,2016-09-22,Virgin RXBP,-106.685,35.8241200000001,Sandoval,US-NM,2016-NMSNF-000603
44795,3884699,1340.0,2018-03-07,Storey Mill RX,-85.2925,34.4602780000001,Chattooga,US-GA,2018-GACHF-000011
226198,20567590,1340.0,2021-07-21,Long Spur,-107.7543,48.2287000000001,Phillips,US-MT,2021-MTLG11-000318
343281,28064609,1338.0,2023-11-06,Signal Knob,-82.9472222,37.4994444,Knott,US-KY,2023-KYKYS-231192187
48241,5855569,1333.0,2019-03-17,Compartment 8,-95.79333,30.5083300000001,Montgomery,US-TX,2019-TXTXF-000137
328052,28048375,1320.0,2023-08-06,Double Back,-97.57593194,32.42006709,Johnson,US-TX,2023-TXTXS-232871
278141,12442382,1320.0,2020-08-06,Baldy,-114.409833,40.0321670000001,White Pine,US-NV,2020-NVELD-040123
2765,7527979,1315.0,2020-01-09,BU 70,-85.0275599999999,30.1325400000001,Liberty,US-FL,2020-FLFNF-000013
46197,6307582,1314.0,2019-04-29,Tent Rocks RX,-106.678,35.8495100000001,Sandoval,US-NM,2019-NMSNF-000044
29287,4203972,1312.0,2018-05-09,C-38,-92.503056,31.6300000000001,Grant,US-LA,2018-LAKIF-000194
46147,5829169,1312.0,2019-03-08,Compartment 110,-83.704083,33.2096000000001,Jasper,US-GA,2019-GACHF-190008
3816,6056784,1311.0,2019-03-19,BK Shooting Range,-87.353056,34.2680560000001,Winston,US-AL,2019-ALALF-000048
218024,23766789,1310.0,2022-03-16,BOOKERTEE,-96.06159,35.34438,Okfuskee,US-OK,2022-OKOMA-000796
46634,1119693,1309.0,2016-01-30,CPT 33 Syracuse,-81.7058,29.3905,Putnam,US-FL,2016-FLFNF-000809
9462,5855570,1307.0,2019-03-17,RX - LSF 12 & Mount Ida 17,-93.56802,34.5027400000001,Montgomery,US-AR,2019-AROUF-000248
21116,5739569,1306.0,2019-02-08,Comp 146 and 147,-83.5186669999999,33.2554000000001,Putnam,US-GA,2019-GACHF-000002
52888,5055174,1300.0,2018-09-20,Cedar Springs Unit-Golondrino RX BP,-106.7835,36.4297300000001,Rio Arriba,US-NM,2018-NMSNF-000742
358592,32965150,1300.0,2024-03-13,DCNF Comp 37 RX,-95.258783,31.3682,Houston,US-TX,2024-TXTXF-000168
16470,7277576,1300.0,2019-07-16,FDH-MTLG12-64,-110.187,48.962,Hill,US-MT,2019-MTLG12-000064
133521,4411967,1300.0,2018-06-05,Trimokish Hills,-154.48195,62.37735,Yukon-Koyukuk,US-AK,2018-AKSWS-804140
169841,1184503,1300.0,2016-04-02,Cold,-103.5130556,43.6263889000001,Custer,US-SD,2016-SDBKF-160153
198583,872798,1300.0,2015-07-21,Baathbakdizuni Creek,-154.649,66.1165,Yukon-Koyukuk,US-AK,2015-AKGAD-000779
198424,23844288,1300.0,2022-07-06,Deer,-97.956431,27.003774,Kenedy,US-TX,2022-TXTXS-223659
43044,1780411,1300.0,2016-10-07,Cajete Rx,-106.6026,35.8433600000001,Sandoval,US-NM,2016-NMVCP-000615
4491,3886247,1300.0,2018-03-08,C-112,-92.561389,32.752778,Union,US-LA,2018-LAKIF-000100
335318,28055643,1295.0,2023-09-08,Thut Hill,-100.79102928,35.44291929,Gray,US-TX,2023-TXTXS-234011
273053,7389174,1289.0,2019-11-28,Dry Hollow,-79.29462,38.8263600000001,Pendleton,US-WV,2019-WVMOF-000106
343601,28064931,1288.0,2023-11-07,Baker Branch,-83.5138889,36.8663889,Bell,US-KY,2023-KYKYS-230132280
358766,32965149,1286.0,2024-03-13,SHNF Comp 42 S RX,-95.5686,30.5188,Walker,US-TX,2024-TXTXF-000165
356129,32913192,1280.0,2024-02-29,Watkins Road,-97.760867,38.8997,Saline,US-KS,2024-KSSAX-000174
38876,3907962,1278.0,2018-03-22,Middlefork Unit,-92.9844439999999,32.8830560000001,Claiborne,US-LA,2018-LAKIF-000130
124872,7744377,1275.0,2020-02-27,DE SOTO 7206,-89.14352,30.95484,Forrest,US-MS,2020-MSMNF-000065
15149,5885170,1265.0,2019-03-25,Leech River,-94.1444299999999,47.2303500000001,Cass,US-MN,2019-MNCPF-000020
247822,5541968,1262.0,2018-01-17,DOD/GMF RX Support,-75.5962699999999,40.0136870000001,Chester,US-PA,2018-VTGMF-000003
164724,5870373,1261.0,2019-03-19,BURNSIDE,-97.0347199999999,34.5935500000001,Murray,US-OK,2019-OKCHA-000330
356304,32934393,1260.0,2024-02-29,Big Barren RX,-91.205,36.8848,Carter,US-MO,2024-MOMTF-000138
272469,14023988,1259.0,2020-08-27,Patriot,-107.6878,46.3747700000001,Yellowstone,US-MT,2020-MTLG03-200838
301135,28021471,1256.0,2023-03-28,Rx Camp 1135,-94.865759,32.948224,Camp,US-TX,2023-TXTXS-231135
46272,3770220,1253.0,2018-01-01,BLUEGRASS PRESCRIBED BURN,-82.526944,38.6191670000001,Lawrence,US-OH,2018-OHWAF-189901
216040,5873971,1253.0,2019-03-22,CY19 BLUEGRASS PRESCRIBED BURN,-82.555833,38.614444,Lawrence,US-OH,2019-OHWAF-199906
203786,806259,1250.0,2015-06-23,Wrongtrail,-152.45,65.6167,Yukon-Koyukuk,US-AK,2015-AKTAD-000569
358801,32965354,1250.0,2024-03-17,BAPTIST,-96.1705,36.541333,Osage,US-OK,2024-OKOSA-000807
143528,946488,1250.0,2015-08-20,Treadwell Lane,-100.101,30.9643,Menard,US-TX,2015-TXTXS-002018
305593,28025928,1248.0,2023-04-25,BIENVILLE COMP 2 and 3 RX,-89.65892,32.54234,Scott,US-MS,2023-MSMNF-000310
254025,5989974,1248.0,2019-04-24,Holly Springs RD Burn Block 131 &134,-89.8011109999999,33.9355560000001,Yalobusha,US-MS,2019-MSMNF-000037
35823,7619978,1240.0,2020-01-29,Unit C2 & C3,-96.84367,28.2320100000001,Aransas,US-TX,2020-TXARR-000030
164758,2272327,1237.0,2017-03-02,OZARK HILL PRAIRIE,-89.35538,37.3213700000001,Alexander,US-IL,2017-ILSHF-000037
42986,3821362,1237.0,2018-01-31,CPT 7A.1,-83.13499,29.35794,Dixie,US-FL,2018-FLLSR-000054
347396,28068726,1226.0,2023-12-11,Rx  Bastrop,-97.29166667,30.25833333,Bastrop,US-TX,2023-TXTXS-234476
6076,5855170,1224.0,2019-03-17,RX - Trespass,-93.98959,34.7670000000001,Scott,US-AR,2019-AROUF-000249
303402,28023736,1220.0,2023-04-06,MIDDLE FORK,-98.24156,36.81725,Alfalfa,US-OK,2023-OKSLR-000892
55282,3892153,1219.0,2018-03-12,C-32,-92.6111109999999,31.195278,Rapides,US-LA,2018-LAKIF-000110
13175,16973188,1217.0,2020-11-18,Buffalo 1857,-94.63253,34.39714,McCurtain,US-OK,2020-AROUF-002111
84035,3828687,1215.0,2018-02-03,WEST BUFORD,-96.50166,36.43661,Osage,US-OK,2018-OKOSA-000227
303563,28023896,1213.4,2023-04-13,BLACKSMITH HOLLOW,-95.05853,36.10883,Cherokee,US-OK,2023-OKCNA-000900
71932,3884700,1213.0,2018-03-07,C-40,-92.6609999999999,31.1530000000001,Rapides,US-LA,2018-LAKIF-000098
287031,7749583,1203.0,2020-02-29,BIENVILLE BB235/236,-89.44667,32.1303500000001,Smith,US-MS,2020-MSMNF-000078
8542,5867174,1200.0,2019-03-19,Kinkaid RX,-89.44526,37.8142700000001,Jackson,US-IL,2019-ILILS-000045
65521,5893974,1200.0,2019-04-16,Strawberry Mtn. 23 Plantations,-85.16866,34.5944,Walker,US-GA,2019-GACHF-190025
49915,3704661,1200.0,2017-11-27,BEAR,-95.75882,35.268,McIntosh,US-OK,2017-OKOMA-001195
253102,1161449,1200.0,2016-03-06,Wagon Wheel,-96.9489,38.1878,Marion,US-KS,2016-KSMNX-000240
200338,23769994,1200.0,2022-03-17,Oak Mott,-98.929672,32.062944,Brown,US-TX,2022-TXTXS-221739
243983,1578275,1200.0,2016-08-08,Cronton,-100.7025,33.67583333,Dickens,US-TX,2016-TXTXS-001036
80543,7635176,1200.0,2020-02-04,C-53 RX BURN,-81.574167,33.3091670000001,Barnwell,US-SC,2020-SCSRF-200025
250026,3840128,1200.0,2018-02-08,YY Road,-96.37292,38.44899,Chase,US-KS,2018-KSCSX-000125
270410,23837963,1200.0,2022-06-09,Iowithla River,-158.0938889,59.2058333,Dillingham,US-AK,2022-AKSWS-204237
200553,23837971,1200.0,2022-06-09,Kiknik,-157.2180556,60.8916667,Dillingham,US-AK,2022-AKSWS-204245
188663,2039236,1200.0,2016-12-16,1260,-100.7891667,34.8983333,Donley,US-TX,2016-TXTXS-001042
181877,23832847,1200.0,2022-05-09,Helium,-101.9538889,35.6488889,Moore,US-TX,2022-TXTXS-222901
100695,1211508,1200.0,2016-04-07,State Line,-103.094803,34.1705020000001,Roosevelt,US-NM,2016-NMN5S-000148
163733,20357191,1200.0,2021-07-08,Brackett,-105.463,47.1076800000001,Prairie,US-MT,2021-MTLG45-000264
73410,3666551,1200.0,2017-10-24,Banco Bonito Rx,-106.6021,35.83694,Sandoval,US-NM,2017-NMBAP-000577
175328,1190213,1200.0,2016-04-02,Lincolnville,-96.8116667,38.4916667000001,Chase,US-KS,2016-KSMNX-000324
77965,4625172,1200.0,2018-04-13,RX LODGEPOLE SPRINGS RESTORATION,-115.8317,44.3210300000001,Valley,US-ID,2018-IDBOF-000076
252855,3951568,1200.0,2018-04-04,Charette,-104.7131,36.2358,Colfax,US-NM,2018-NMN2S-000103
229330,3166365,1200.0,2017-06-24,Ammerman Creek,-141.32269,68.41758,Yukon-Koyukuk,US-AK,2017-AKUYD-000260
222382,18303188,1200.0,2021-01-13,Powerpole,-107.3998,46.33302,Treasure,US-MT,2021-MTLG33-210018
336583,28057908,1200.0,2023-09-15,Upper Nez Ecoburn - Flat Creek Burn Blocks RX,-114.41215,45.76685,Ravalli,US-MT,2023-MTBRF-023329
147829,1574897,1200.0,2016-08-07,Sand Creek,-104.4427778,40.6836111000001,Weld,US-CO,2016-COARF-000712
105799,1375314,1200.0,2016-06-16,10 MN,-103.1646,33.39574,Lea,US-NM,2016-NMN5S-000341
228548,2155702,1200.0,2017-03-04,Jupiter Hills,-97.8508333,38.1008333,Reno,US-KS,2017-KSRNX-000244
71210,2187114,1200.0,2016-10-13,FY 17 Buckhorn Prescribed Burns,-82.5775,38.7675,Lawrence,US-OH,2016-OHWAF-179901
79479,7802781,1200.0,2020-03-11,C-5,-92.87703,32.14194,Winn,US-LA,2020-LAKIF-000051
212173,23829407,1200.0,2022-04-16,Late Night ,-99.2711111,33.4544444,Baylor,US-TX,2022-TXTXS-222680
202119,23784389,1200.0,2022-03-18,Realitos,-98.49524779,27.47813375,Duval,US-TX,2022-TXTXS-221776
256283,4699168,1200.0,2018-07-14,LODGEPOLE,-115.8314,44.32097,Valley,US-ID,2018-IDBOF-000518
43785,3193428,1200.0,2017-06-29,Bell Fire,-103.93917,35.6627800000001,San Miguel,US-NM,2017-NMN4S-000287
3552,5728769,1200.0,2019-02-05,C -36 RX BURN ,-81.609722,33.1455560000001,Barnwell,US-SC,2019-SCSRF-190020
303755,28024086,1196.4,2023-04-14,SWINE,-96.58229,35.02249,Seminole,US-OK,2023-OKWEA-000917
355022,28076355,1195.0,2024-02-24,RX Peter's Branch,-93.282661,35.637619,Johnson,US-AR,2024-AROZF-000414
13916,4152768,1183.0,2018-05-02,C-60,-93.153611,31.3980560000001,Natchitoches,US-LA,2018-LAKIF-000184
40320,3887425,1181.0,2018-03-09,C-41/45,-92.807222,31.972222,Winn,US-LA,2018-LAKIF-000107
14886,5819570,1169.0,2019-03-05,OK C-61,-87.411172,32.8735130000001,Perry,US-AL,2019-ALALF-000017
328348,28048678,1149.0,2023-08-05,BONNY BAER,-116.716761,33.473041,Riverside,US-CA,2023-CACDD-011019
7252,6069178,1140.0,2019-05-03,Jacquez Unit - Moya Rx BP,-106.9662,36.30161,Rio Arriba,US-NM,2019-NMSNF-000045
46700,18906389,1136.0,2021-03-06, Pear Orchard,-83.4048329999999,34.5361830000001,Stephens,US-GA,2021-GACHF-210067
354533,32792392,1134.0,2024-02-20,Grasshopper Hollow RX,-91.113181,37.420562,Reynolds,US-MO,2024-MOMTF-000059
262838,7299974,1132.0,2019-11-16,PACK,-96.7986099999999,36.6954900000001,Osage,US-OK,2019-OKOSA-001235
31715,18906390,1131.0,2021-03-06,Compartment 163 and 164,-83.464444,33.3641670000001,Putnam,US-GA,2021-GACHF-210065
80661,7688777,1124.0,2020-02-10,C-32 RX BURN,-81.62695,33.3600000000001,Aiken,US-SC,2020-SCSRF-200028
358437,32964990,1120.0,2024-03-17,OAK,-96.290167,36.268,Osage,US-OK,2024-OKOSA-000769
107375,8776380,1118.0,2020-05-11,Taft,-114.529667,39.3401670000001,White Pine,US-NV,2020-NVHTF-040023
235219,7629976,1113.0,2020-02-03,SC Rattlesnake J & L,-85.59147,33.775,Cleburne,US-AL,2020-ALALF-000036
215372,12533980,1112.3,2020-08-07,Judith River Road 2,-109.548133,47.5807830000001,Fergus,US-MT,2020-MTLG08-000218
328674,28048997,1112.0,2023-08-09,Craft,-98.02584642,33.40333369,Jack,US-TX,2023-TXTXS-232966
37382,3897544,1111.0,2018-03-15,C-28,-93.274167,32.7088890000001,Webster,US-LA,2018-LAKIF-000111
25721,3738513,1110.3,2017-12-15,OK C-57,-87.3642579999999,32.8957550000001,Bibb,US-AL,2017-ALALF-000149
169173,4017970,1110.0,2018-04-13,Harbor Bay,-101.6445,35.62911,Moore,US-TX,2018-TXLAP-000113
80796,7707976,1110.0,2020-02-14,CN Pleasant Home 02,-86.64355,31.16238,Covington,US-AL,2020-ALALF-000043
353253,32613592,1108.0,2024-02-08,CON Boggy Hollow N 4- 5 RX,-86.6389,31.0375,Covington,US-AL,2024-ALALF-240067
353368,32628393,1103.0,2024-02-09,CON Pleasant Home 2 RX,-86.64362,31.162445,Covington,US-AL,2024-ALALF-240071
258565,21763991,1100.0,2021-09-27,Prairie West,-105.460333,48.488889,Roosevelt,US-MT,2021-MTFPA-000559
354856,28076189,1100.0,2024-02-20,Rx Brown 0152,-98.8969,31.6309,Brown,US-TX,2024-TXTXS-240153
130941,2170469,1100.0,2017-03-06,Yonkers,-101.7022222,39.7777778000001,Cheyenne,US-KS,2017-KSCNX-000307
355371,28076707,1100.0,2024-02-23,RX Gillespie 0204,-99.241714,30.149331,Gillespie,US-TX,2024-TXTXS-240205
124138,2161186,1100.0,2017-03-06,Q and 140th,-98.7572221999999,39.8208333000001,Smith,US-KS,2017-KSKMX-000271
340870,28062195,1100.0,2023-10-19,Hwy 236,-109.979283,48.027567,Chouteau,US-MT,2023-MTLG19-000300
100864,21059191,1099.0,2021-08-15,Duck - McCone,-105.5189,47.6569400000001,McCone,US-MT,2021-MTLG41-000479
60335,5861973,1096.0,2019-03-19,OK C-27,-87.332192,32.958697,Bibb,US-AL,2019-ALALF-000050
212919,7188374,1095.0,2019-11-03,DeSoto RX BB 7208,-88.92826,31.04994,Perry,US-MS,2019-MSMNF-000102
357633,32964186,1095.0,2024-03-12,Blooming Shoal RX,-91.1728,37.1811,Shannon,US-MO,2024-MOOZP-000195
49953,5691569,1094.0,2019-01-29,Brazoria RX1,-95.1611599999999,29.1899500000001,Brazoria,US-TX,2019-TXBRR-000100
343394,28064722,1092.0,2023-11-07,Jones Fork Road,-82.1619444,37.4119444,Pike,US-KY,2023-KYKYS-231952231
215742,9990380,1090.0,2020-06-23,20 Mile,-97.37689,27.1237800000001,Kenedy,US-TX,2020-TXPAP-000133
64020,3887422,1089.0,2018-03-09,C-46,-92.841667,31.9777780000001,Winn,US-LA,2018-LAKIF-000104
15397,6721587,1080.0,2019-08-19,Clauson Fire,-101.2669444,36.7188889,Texas,US-OK,2019-OKOKS-400014
53459,6062377,1075.0,2019-05-01,Chickasawhay RD Burn Block Comp 375,-88.9460999999999,31.5383,Jones,US-MS,2019-MSMNF-000047
336025,28056350,1073.0,2023-08-23,SEA Dudda Shop North Unit 4 RX 0823,-80.860833,26.250278,Broward,US-FL,2023-FLSEA-002663
2110,5825170,1070.0,2019-02-06,C-40 RX BURN ,-81.640278,33.1719440000001,Barnwell,US-SC,2019-SCSRF-190021
66082,5975579,1070.0,2019-04-19,RX UNIT 16,-95.437464,47.9717450000001,Clearwater,US-MN,2019-MNRLA-000044
126914,7778382,1069.0,2020-03-08,SC Sweetwater South C,-85.58609,33.7458500000001,Cleburne,US-AL,2020-ALALF-000082
323026,28043355,1066.0,2023-07-19,Waggner,-98.575081,27.37930641,Duval,US-TX,2023-TXTXS-232562
59224,5819571,1066.0,2019-03-05,TL Powerline,-85.9538889999999,33.4019440000001,Talladega,US-AL,2019-ALALF-000018
262032,1252909,1065.0,2016-04-16,Arizona Pasture,-103.3894,36.8033,Union,US-NM,2016-NMN2S-000094
163343,5862771,1064.0,2019-03-18,SAVAGE 7,-96.3800199999999,36.5019500000001,Osage,US-OK,2019-OKOSA-000292
80309,1811410,1063.0,2016-10-09,COYOTE RX,-123.8568,41.1422400000001,Humboldt,US-CA,2016-CARWP-001262
67341,4150368,1063.0,2018-05-01,C-35,-92.469444,31.6619440000001,Grant,US-LA,2018-LAKIF-000182
42721,1388224,1059.0,2016-06-21,BU 63,-84.91576,30.1242500000001,Liberty,US-FL,2016-FLFNF-000999
204119,18969188,1053.0,2021-03-11,FY21 Scrub Jay Rx,-80.651063919,28.6471346810001,Brevard,US-FL,2021-FLCNP-2021-00001
358315,32964868,1046.0,2024-03-13,HIGH WIRE,-96.2675,36.3595,Osage,US-OK,2024-OKOSA-000759
356280,32931991,1044.0,2024-02-29,SHNF Comp 117/118 RX,-95.1486,30.4258,San Jacinto,US-TX,2024-TXTXF-000129
83788,3876423,1040.0,2018-03-02,Boller,-96.68833,39.0822200000001,Riley,US-KS,2018-KSGEX-000212
56278,7582378,1034.0,2020-01-25,CN Rock Creek 07,-86.8126,31.00823,Escambia,US-AL,2020-ALALF-000031
259840,2109373,1034.0,2017-02-08,Big Creek,-92.8475,36.6622222,Taney,US-MO,2017-MOMTF-000053
301308,28021641,1033.0,2023-03-31,Red Fork,-100.3919444,35.2711111,Wheeler,US-TX,2023-TXTXS-231218
343599,28064925,1032.0,2023-11-08,Milo,-82.5888889,37.9316667,Lawrence,US-KY,2023-KYKYS-231272323
272451,23826401,1030.0,2022-03-28,WEBSTER RANCH,-96.18326,36.55355,Osage,US-OK,2022-OKOSA-000971
36738,3907557,1025.0,2018-03-22,Winn  C-64,-92.931667,31.8997220000001,Natchitoches,US-LA,2018-LAKIF-000132
23045,5861569,1024.0,2019-03-18,Tallulah Gorge,-83.3858,34.7099000000001,Habersham,US-GA,2019-GACHF-190011
45144,3904937,1023.0,2018-03-20,C-36,-92.8608,32.0203000000001,Winn,US-LA,2018-LAKIF-000121
70621,23859841,1023.0,2022-04-25,VAF220152,-79.75994959,37.42279074,Bedford,US-VA,2022-NCBRP-VAF220152
261108,1166144,1020.0,2016-03-18,1st and Smoky Valley,-97.925,38.5508,McPherson,US-KS,2016-KSMPX-000258
351891,28073222,1020.0,2024-01-30,CON Blue Spring West  07 RX,-86.605613,31.129558,Covington,US-AL,2024-ALALF-240028
323063,28043392,1019.0,2023-07-19,Beaver Creek,-98.96128007,33.93110333,Wilbarger,US-TX,2023-TXTXS-232566
234808,935498,1018.0,2015-08-15,Tepee Mountain,-115.939903,48.6563990000001,Lincoln,US-MT,2015-MTKNF-000252
100325,6150376,1017.0,2019-05-14,Riley ,-90.18508,45.8353500000001,Price,US-WI,2019-WICNF-190038
100327,23827948,1006.0,2022-04-07,Singing Yucca,-102.6391667,33.3869444,Yoakum,US-TX,2022-TXTXS-222407
102599,837750,1003.0,2015-06-30,Puk Palik Lake Junior,-163.241333,61.085383,Bethel,US-AK,2015-AKSWS-504688
177508,2057223,1000.0,2016-12-29,2265,-97.836,33.36366666,Wise,US-TX,2016-TXTXS-003033
229115,1418310,1000.0,2016-07-02,Hot Pot,-116.9207,41.0223,Elko,US-NV,2016-NVNNS-010080
134620,23585197,1000.0,2022-03-03,Running Water,-98.03902,42.78974,Bon Homme,US-SD,2022-SDSDS-220102
46712,2158316,1000.0,2017-03-06,Logan,-102.8377778,40.7802778000001,Logan,US-CO,2017-COLOX-000082
224012,6720002,1000.0,2019-08-21,Rocking Chair Ranch,-100.216666667,31.1666666670001,Tom Green,US-TX,2019-TXTXS-190263
285581,19194011,1000.0,2021-04-03,Horse Pasture,-103.300139,47.6222500000001,McKenzie,US-ND,2021-NDDPF-210061
169619,2144067,1000.0,2017-02-28,303,-102.4980556,33.4430556,Hockley,US-TX,2017-TXTXS-001008
175687,6494378,1000.0,2019-07-21,Oglesby,-100.8944444,30.8413889,Schleicher,US-TX,2019-TXTXS-190116
101551,3368547,1000.0,2017-07-28,Triple Crossing,-107.487583,47.9196670000001,Phillips,US-MT,2017-MTLED-000265
128680,3873847,1000.0,2018-03-01,Anderson Ranch,-103.6396,33.11166,Lea,US-NM,2018-NMN5S-000089
30906,23846431,1000.0,2022-07-14,Rock,-99.3406,42.61706,Rock,US-NE,2022-NENES-220468
239657,6407977,1000.0,2019-07-06,Wilson,-114.0831,42.6081,Jerome,US-ID,2019-IDTFD-000084
117098,21528395,1000.0,2021-08-15,FDH-MTLG12-2021-480,-110.4561,48.8632000000001,Hill,US-MT,2021-MTLG12-000480
227334,3899175,1000.0,2018-03-15,County Line,-102.29806,35.6300000000001,Hartley,US-TX,2018-TXTXS-000253
186423,905548,1000.0,2015-08-05,Highway 8,-120.315,45.7172,Klickitat,US-WA,2015-WASPD-050595
262085,830172,1000.0,2015-06-30,Pole Creek,-115.068298,41.4030990000001,Elko,US-NV,2015-NVEKD-010372
113921,23831369,1000.0,2022-04-29,Skiles 429,-103.0169,36.806111,Union,US-NM,2022-NMN2S-000115
175898,6434379,1000.0,2019-07-11,Door Mountains,-156.2815,61.089267,Bethel,US-AK,2019-AKSWS-904517
95392,1559002,1000.0,2016-08-02,YELLOW GLOW,-103.1097222,33.3872222000001,Lea,US-NM,2016-NMN5S-000538
34143,3321416,1000.0,2017-07-20,400,-119.9904,46.71502,Yakima,US-WA,2017-WASES-000250
232777,20401589,1000.0,2021-07-11,Fourmile,-106.7857,45.2344700000001,Big Horn,US-MT,2021-MTLG22-000286
99687,22715191,1000.0,2021-12-15,Parker Creek,-102.366944444,35.6250000000001,Oldham,US-TX,2021-TXTXS-213575
272892,1958390,1000.0,2016-11-08,Valle Vidal RX-Whitman Vega,-105.1056,36.7972,Colfax,US-NM,2016-NMCAF-000747
335236,28055561,1000.0,2023-09-08,CHISUM,-103.8499,33.70295,Chaves,US-NM,2023-NMN5S-000794
117064,14339188,1000.0,2020-09-02,Oil,-107.6847,46.74078,Rosebud,US-MT,2020-MTLG29-000348
169906,4924382,1000.0,2018-08-25,Payola,-108.47535,47.1542830000001,Petroleum,US-MT,2018-MTLG55-000231
173180,5362768,1000.0,2018-03-07,18-38,-96.51645,37.8322900000001,Greenwood,US-KS,2018-KSGWX-002358
200485,22668392,1000.0,2021-12-10,Lazy J Town,-98.912530245,34.0193315380001,Wichita,US-TX,2021-TXTXS-213504
169956,1036481,1000.0,2015-10-14,Preston Ranch,-100.105,30.7725,Menard,US-TX,2015-TXTXS-002039
130074,23830421,1000.0,2022-04-23,Little Highline,-101.794096,35.398513,Potter,US-TX,2022-TXTXS-222774
200516,7748378,1000.0,2020-02-29,Longfellow Nine Mile,-102.5941667,30.2313889000001,Pecos,US-TX,2020-TXTXS-200052
234229,3233626,1000.0,2017-07-09,King Valley,-118.2038,41.6619400000001,Humboldt,US-NV,2017-NVWID-020141
287251,6712799,1000.0,2019-08-16,Julie Lane,-100.526925113,34.1817214700001,Motley,US-TX,2019-TXTXS-190234
289827,3895498,1000.0,2018-03-14,Cumbee fire,-79.68513,33.08887,Berkeley,US-SC,2018-SCFMF-000082
118150,2144069,1000.0,2017-02-28,CROSSROADS WEST,-103.3922222,33.5247222,Lea,US-NM,2017-NMN5S-000064
263551,18947990,1000.0,2021-03-09,BIG CREEK,-94.81631,36.30938,Delaware,US-OK,2021-OKCNA-000477
